"Step","slstm_9sec_sl_default_3 - test/epoch_aucpr_micro","slstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MIN","slstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MAX","slstm_7sec_sl_default_3 - test/epoch_aucpr_micro","slstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MIN","slstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MAX","slstm_5sec_sl_default_3 - test/epoch_aucpr_micro","slstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MIN","slstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MAX","slstm_9sec_sl_default_2 - test/epoch_aucpr_micro","slstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MIN","slstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MAX","slstm_7sec_sl_default_2 - test/epoch_aucpr_micro","slstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MIN","slstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MAX","slstm_5sec_sl_default_2 - test/epoch_aucpr_micro","slstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MIN","slstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MAX","mlstm_9sec_sl_default_3 - test/epoch_aucpr_micro","mlstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MIN","mlstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MAX","mlstm_7sec_sl_default_3 - test/epoch_aucpr_micro","mlstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MIN","mlstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MAX","mlstm_5sec_sl_default_3 - test/epoch_aucpr_micro","mlstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MIN","mlstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MAX","mlstm_9sec_sl_default_2 - test/epoch_aucpr_micro","mlstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MIN","mlstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MAX","mlstm_7sec_sl_default_2 - test/epoch_aucpr_micro","mlstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MIN","mlstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MAX","mlstm_5sec_sl_default_2 - test/epoch_aucpr_micro","mlstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MIN","mlstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MAX","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_micro","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MIN","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_micro__MAX","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_micro","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MIN","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_micro__MAX","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_micro","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MIN","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_micro__MAX","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_micro","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MIN","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_micro__MAX","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_micro","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MIN","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_micro__MAX","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_micro","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MIN","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_micro__MAX","biot_9sec_sl_default_3 - test/epoch_aucpr_micro","biot_9sec_sl_default_3 - test/epoch_aucpr_micro__MIN","biot_9sec_sl_default_3 - test/epoch_aucpr_micro__MAX","biot_7sec_sl_default_3 - test/epoch_aucpr_micro","biot_7sec_sl_default_3 - test/epoch_aucpr_micro__MIN","biot_7sec_sl_default_3 - test/epoch_aucpr_micro__MAX","biot_5sec_sl_default_3 - test/epoch_aucpr_micro","biot_5sec_sl_default_3 - test/epoch_aucpr_micro__MIN","biot_5sec_sl_default_3 - test/epoch_aucpr_micro__MAX","biot_9sec_sl_default_2 - test/epoch_aucpr_micro","biot_9sec_sl_default_2 - test/epoch_aucpr_micro__MIN","biot_9sec_sl_default_2 - test/epoch_aucpr_micro__MAX","biot_7sec_sl_default_2 - test/epoch_aucpr_micro","biot_7sec_sl_default_2 - test/epoch_aucpr_micro__MIN","biot_7sec_sl_default_2 - test/epoch_aucpr_micro__MAX","biot_5sec_sl_default_2 - test/epoch_aucpr_micro","biot_5sec_sl_default_2 - test/epoch_aucpr_micro__MIN","biot_5sec_sl_default_2 - test/epoch_aucpr_micro__MAX","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_micro","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MIN","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MAX","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_micro","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MIN","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MAX","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_micro","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MIN","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MAX","biot_9sec_sl_default_1 - test/epoch_aucpr_micro","biot_9sec_sl_default_1 - test/epoch_aucpr_micro__MIN","biot_9sec_sl_default_1 - test/epoch_aucpr_micro__MAX","biot_7sec_sl_default_1 - test/epoch_aucpr_micro","biot_7sec_sl_default_1 - test/epoch_aucpr_micro__MIN","biot_7sec_sl_default_1 - test/epoch_aucpr_micro__MAX","biot_5sec_sl_default_1 - test/epoch_aucpr_micro","biot_5sec_sl_default_1 - test/epoch_aucpr_micro__MIN","biot_5sec_sl_default_1 - test/epoch_aucpr_micro__MAX","slstm_9sec_sl_default_1 - test/epoch_aucpr_micro","slstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MIN","slstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MAX","slstm_7sec_sl_default_1 - test/epoch_aucpr_micro","slstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MIN","slstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MAX","slstm_5sec_sl_default_1 - test/epoch_aucpr_micro","slstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MIN","slstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MAX","mlstm_9sec_sl_default_1 - test/epoch_aucpr_micro","mlstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MIN","mlstm_9sec_sl_default_1 - test/epoch_aucpr_micro__MAX","mlstm_7sec_sl_default_1 - test/epoch_aucpr_micro","mlstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MIN","mlstm_7sec_sl_default_1 - test/epoch_aucpr_micro__MAX","mlstm_5sec_sl_default_1 - test/epoch_aucpr_micro","mlstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MIN","mlstm_5sec_sl_default_1 - test/epoch_aucpr_micro__MAX"
"786","","","","0.7981997132301331","0.7981997132301331","0.7981997132301331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6945335268974304","0.6945335268974304","0.6945335268974304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"788","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7751785516738892","0.7751785516738892","0.7751785516738892","","","","","","","0.7944598197937012","0.7944598197937012","0.7944598197937012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"789","","","","","","","","","","","","","","","","0.7503805756568909","0.7503805756568909","0.7503805756568909","0.80234295129776","0.80234295129776","0.80234295129776","","","","","","","","","","0.7437677979469299","0.7437677979469299","0.7437677979469299","","","","0.7838017344474792","0.7838017344474792","0.7838017344474792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7648357152938843","0.7648357152938843","0.7648357152938843","","","","0.7670846581459045","0.7670846581459045","0.7670846581459045","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7551993131637573","0.7551993131637573","0.7551993131637573","","","","","","","","","","0.7628726959228516","0.7628726959228516","0.7628726959228516","","","","","","","","","","","","","","","","","","","","","","0.7702814936637878","0.7702814936637878","0.7702814936637878","","","","","","","","","","0.7209643721580505","0.7209643721580505","0.7209643721580505","0.7800279855728149","0.7800279855728149","0.7800279855728149","0.7728050947189331","0.7728050947189331","0.7728050947189331","0.7757084965705872","0.7757084965705872","0.7757084965705872","0.7908567190170288","0.7908567190170288","0.7908567190170288","0.8010367155075073","0.8010367155075073","0.8010367155075073","0.8006969690322876","0.8006969690322876","0.8006969690322876","0.6695359945297241","0.6695359945297241","0.6695359945297241","0.7436935305595398","0.7436935305595398","0.7436935305595398"
"791","","","","","","","","","","0.7743762731552124","0.7743762731552124","0.7743762731552124","","","","","","","","","","0.7754808068275452","0.7754808068275452","0.7754808068275452","0.7597094178199768","0.7597094178199768","0.7597094178199768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"793","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7183145880699158","0.7183145880699158","0.7183145880699158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7779152393341064","0.7779152393341064","0.7779152393341064","","","","","","","","","","0.7612317800521851","0.7612317800521851","0.7612317800521851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"794","","","","","","","0.8071712255477905","0.8071712255477905","0.8071712255477905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781158447265625","0.781158447265625","0.781158447265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"795","","","","","","","","","","","","","0.7682541012763977","0.7682541012763977","0.7682541012763977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7405644655227661","0.7405644655227661","0.7405644655227661","0.7672309279441833","0.7672309279441833","0.7672309279441833","","","","","","","","","","0.7401767373085022","0.7401767373085022","0.7401767373085022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7663364410400391","0.7663364410400391","0.7663364410400391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"799","0.7663750648498535","0.7663750648498535","0.7663750648498535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"800","","","","0.8170867562294006","0.8170867562294006","0.8170867562294006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7451425790786743","0.7451425790786743","0.7451425790786743","","","","","","","","","","","","","0.7053748965263367","0.7053748965263367","0.7053748965263367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802","","","","","","","","","","","","","","","","0.8009735941886902","0.8009735941886902","0.8009735941886902","0.7711275219917297","0.7711275219917297","0.7711275219917297","","","","","","","","","","0.7592260241508484","0.7592260241508484","0.7592260241508484","","","","0.7347764372825623","0.7347764372825623","0.7347764372825623","","","","","","","","","","","","","","","","","","","","","","0.7227368354797363","0.7227368354797363","0.7227368354797363","","","","","","","","","","0.736945390701294","0.736945390701294","0.736945390701294","","","","0.7566543221473694","0.7566543221473694","0.7566543221473694","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7356402277946472","0.7356402277946472","0.7356402277946472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"804","","","","","","","","","","0.7923731803894043","0.7923731803894043","0.7923731803894043","","","","","","","","","","","","","0.775239109992981","0.775239109992981","0.775239109992981","","","","","","","0.765336275100708","0.765336275100708","0.765336275100708","","","","","","","","","","0.7512732744216919","0.7512732744216919","0.7512732744216919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7112525701522827","0.7112525701522827","0.7112525701522827","0.7786106467247009","0.7786106467247009","0.7786106467247009","0.8072882294654846","0.8072882294654846","0.8072882294654846","0.7774237394332886","0.7774237394332886","0.7774237394332886","0.7916755080223083","0.7916755080223083","0.7916755080223083","0.802159309387207","0.802159309387207","0.802159309387207","0.7396360635757446","0.7396360635757446","0.7396360635757446","0.6849604845046997","0.6849604845046997","0.6849604845046997","0.7679483890533447","0.7679483890533447","0.7679483890533447"
"805","","","","","","","","","","","","","","","","","","","","","","0.7980791330337524","0.7980791330337524","0.7980791330337524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"807","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7460565567016602","0.7460565567016602","0.7460565567016602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7333824634552002","0.7333824634552002","0.7333824634552002","","","","","","","","","","0.7808147668838501","0.7808147668838501","0.7808147668838501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"808","","","","","","","0.7522182464599609","0.7522182464599609","0.7522182464599609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7793712615966797","0.7793712615966797","0.7793712615966797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"809","","","","","","","","","","","","","0.7868446111679077","0.7868446111679077","0.7868446111679077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7390226125717163","0.7390226125717163","0.7390226125717163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7491810917854309","0.7491810917854309","0.7491810917854309","0.7634247541427612","0.7634247541427612","0.7634247541427612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7220386862754822","0.7220386862754822","0.7220386862754822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"813","0.7702805995941162","0.7702805995941162","0.7702805995941162","0.7920970916748047","0.7920970916748047","0.7920970916748047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7667451500892639","0.7667451500892639","0.7667451500892639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6836663484573364","0.6836663484573364","0.6836663484573364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"816","","","","","","","","","","","","","","","","0.7584547400474548","0.7584547400474548","0.7584547400474548","0.7919545769691467","0.7919545769691467","0.7919545769691467","","","","","","","","","","0.7726039290428162","0.7726039290428162","0.7726039290428162","","","","0.7362872958183289","0.7362872958183289","0.7362872958183289","","","","","","","","","","","","","","","","","","","","","","0.7901463508605957","0.7901463508605957","0.7901463508605957","","","","","","","","","","0.7686922550201416","0.7686922550201416","0.7686922550201416","","","","0.7919484972953796","0.7919484972953796","0.7919484972953796","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76277095079422","0.76277095079422","0.76277095079422","","","","","","","","","","0.7523887753486633","0.7523887753486633","0.7523887753486633","","","","","","","","","","","","","","","","","","","","","","0.7366924285888672","0.7366924285888672","0.7366924285888672","","","","","","","","","","0.7184188365936279","0.7184188365936279","0.7184188365936279","0.7499754428863525","0.7499754428863525","0.7499754428863525","0.7154006958007812","0.7154006958007812","0.7154006958007812","0.7917249202728271","0.7917249202728271","0.7917249202728271","0.7982035279273987","0.7982035279273987","0.7982035279273987","0.7636249661445618","0.7636249661445618","0.7636249661445618","0.7623621225357056","0.7623621225357056","0.7623621225357056","0.7316928505897522","0.7316928505897522","0.7316928505897522","0.7696303129196167","0.7696303129196167","0.7696303129196167"
"818","","","","","","","","","","0.764667809009552","0.764667809009552","0.764667809009552","","","","","","","","","","","","","0.7354715466499329","0.7354715466499329","0.7354715466499329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"819","","","","","","","","","","","","","","","","","","","","","","0.7705504894256592","0.7705504894256592","0.7705504894256592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"821","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7800514698028564","0.7800514698028564","0.7800514698028564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7327762246131897","0.7327762246131897","0.7327762246131897","","","","","","","","","","0.7481327056884766","0.7481327056884766","0.7481327056884766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"822","","","","","","","0.761619508266449","0.761619508266449","0.761619508266449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7908382415771484","0.7908382415771484","0.7908382415771484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823","","","","","","","","","","","","","0.7548952102661133","0.7548952102661133","0.7548952102661133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.768906831741333","0.768906831741333","0.768906831741333","","","","","","","","","","","","","0.723495602607727","0.723495602607727","0.723495602607727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7190585732460022","0.7190585732460022","0.7190585732460022","","","","","","","","","","","","","0.7963626980781555","0.7963626980781555","0.7963626980781555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"827","0.7567146420478821","0.7567146420478821","0.7567146420478821","0.7801535129547119","0.7801535129547119","0.7801535129547119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7668696045875549","0.7668696045875549","0.7668696045875549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7375526428222656","0.7375526428222656","0.7375526428222656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"830","","","","","","","","","","","","","","","","0.7943901419639587","0.7943901419639587","0.7943901419639587","0.7472907900810242","0.7472907900810242","0.7472907900810242","","","","","","","","","","0.7289084792137146","0.7289084792137146","0.7289084792137146","","","","0.7751210331916809","0.7751210331916809","0.7751210331916809","","","","","","","","","","","","","","","","","","","","","","0.7810009121894836","0.7810009121894836","0.7810009121894836","","","","","","","","","","0.7726543545722961","0.7726543545722961","0.7726543545722961","","","","0.7571815848350525","0.7571815848350525","0.7571815848350525","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7514334917068481","0.7514334917068481","0.7514334917068481","","","","","","","","","","0.7530329823493958","0.7530329823493958","0.7530329823493958","","","","","","","","","","","","","","","","","","","","","","0.7487043738365173","0.7487043738365173","0.7487043738365173","","","","","","","","","","0.729420006275177","0.729420006275177","0.729420006275177","0.7620924711227417","0.7620924711227417","0.7620924711227417","0.7780255079269409","0.7780255079269409","0.7780255079269409","0.7878419756889343","0.7878419756889343","0.7878419756889343","0.832832932472229","0.832832932472229","0.832832932472229","0.7940852046012878","0.7940852046012878","0.7940852046012878","0.7747069001197815","0.7747069001197815","0.7747069001197815","0.7457090616226196","0.7457090616226196","0.7457090616226196","0.8016428351402283","0.8016428351402283","0.8016428351402283"
"832","","","","","","","","","","0.7797092199325562","0.7797092199325562","0.7797092199325562","","","","","","","","","","","","","0.7739439010620117","0.7739439010620117","0.7739439010620117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"833","","","","","","","","","","","","","","","","","","","","","","0.7777594923973083","0.7777594923973083","0.7777594923973083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"834","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7462173700332642","0.7462173700332642","0.7462173700332642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7412043809890747","0.7412043809890747","0.7412043809890747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.786061704158783","0.786061704158783","0.786061704158783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"836","","","","","","","0.7651355266571045","0.7651355266571045","0.7651355266571045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818678021430969","0.7818678021430969","0.7818678021430969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"837","","","","","","","","","","","","","0.7541507482528687","0.7541507482528687","0.7541507482528687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7308444976806641","0.7308444976806641","0.7308444976806641","","","","","","","","","","","","","0.8053736090660095","0.8053736090660095","0.8053736090660095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7673429846763611","0.7673429846763611","0.7673429846763611","","","","","","","","","","","","","0.7033674716949463","0.7033674716949463","0.7033674716949463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"840","0.7753537893295288","0.7753537893295288","0.7753537893295288","0.8052822947502136","0.8052822947502136","0.8052822947502136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7847224473953247","0.7847224473953247","0.7847224473953247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7307226657867432","0.7307226657867432","0.7307226657867432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"844","","","","","","","","","","","","","","","","0.7926489114761353","0.7926489114761353","0.7926489114761353","0.7825067043304443","0.7825067043304443","0.7825067043304443","","","","","","","","","","0.7826068997383118","0.7826068997383118","0.7826068997383118","","","","0.768720269203186","0.768720269203186","0.768720269203186","","","","","","","0.7176206707954407","0.7176206707954407","0.7176206707954407","","","","","","","","","","","","","","","","","","","","","","0.7502755522727966","0.7502755522727966","0.7502755522727966","0.7487397789955139","0.7487397789955139","0.7487397789955139","","","","0.7238356471061707","0.7238356471061707","0.7238356471061707","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"845","","","","","","","","","","0.783174991607666","0.783174991607666","0.783174991607666","","","","","","","","","","","","","0.7916004657745361","0.7916004657745361","0.7916004657745361","","","","","","","0.7426465153694153","0.7426465153694153","0.7426465153694153","","","","","","","","","","","","","","","","","","","","","","","","","0.7859416604042053","0.7859416604042053","0.7859416604042053","","","","","","","","","","","","","","","","","","","0.6680785417556763","0.6680785417556763","0.6680785417556763","0.7419790625572205","0.7419790625572205","0.7419790625572205","0.7992139458656311","0.7992139458656311","0.7992139458656311","0.7851756811141968","0.7851756811141968","0.7851756811141968","0.790901243686676","0.790901243686676","0.790901243686676","0.7739235758781433","0.7739235758781433","0.7739235758781433","0.7897835969924927","0.7897835969924927","0.7897835969924927","0.7729059457778931","0.7729059457778931","0.7729059457778931","0.7778728008270264","0.7778728008270264","0.7778728008270264"
"846","","","","","","","","","","","","","","","","","","","","","","0.7433799505233765","0.7433799505233765","0.7433799505233765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"848","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7714095115661621","0.7714095115661621","0.7714095115661621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7235566973686218","0.7235566973686218","0.7235566973686218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
